id,host_since,neighbourhood,city,zipcode,latitude,longitude,property_type,room_type,accommodates,bathrooms,bedrooms,beds,bed_type,price,cleaning_fee,minimum_nights,maximum_nights,number_of_reviews,review_scores_rating
39221082,2017-04-16,Ward 27,Cape Town,7460,-33.89804,18.54742,Guest suite,Entire home/apt,3,1.0,1.0,0.0,Real Bed,453,250.0,1,180,8,100.0
39221590,2015-03-08,Ward 62,Cape Town,7708,-33.9971,18.46226,House,Entire home/apt,4,2.0,2.0,2.0,Real Bed,942,,4,1125,2,100.0
39222694,2017-05-10,Ward 55,Cape Town,7441,-33.88167,18.49278,Apartment,Entire home/apt,6,2.0,2.0,3.0,Real Bed,1202,,2,1125,3,100.0
39223724,2016-09-28,Ward 107,Cape Town,7441,-33.8256,18.48172,House,Entire home/apt,6,2.0,3.0,4.0,Real Bed,1898,0.0,7,90,0,94.57809342683942
39226195,2019-05-12,Ward 19,Cape Town,7581,-33.95478,18.68833,Apartment,Private room,1,1.0,1.0,1.0,Real Bed,203,150.0,1,28,2,100.0
39228301,2018-05-08,Ward 107,Cape Town,7441,-33.82318,18.47804,Apartment,Entire home/apt,6,2.0,3.0,4.0,Real Bed,2356,768.0,5,28,2,90.0
39233889,2014-08-25,Ward 84,Parel Vallei,7129,-34.06793,18.86082,Guesthouse,Private room,2,1.5,1.0,1.0,Real Bed,995,0.0,1,1125,0,94.57809342683942
39233890,2014-08-25,Ward 84,Parel Vallei,7129,-34.06764,18.86109,Guesthouse,Private room,2,1.5,1.0,1.0,Real Bed,1080,0.0,1,1125,0,94.57809342683942
39233891,2014-08-25,Ward 84,Parel Vallei,7129,-34.06881,18.86054,Guesthouse,Private room,2,1.5,1.0,1.0,Real Bed,1553,0.0,1,1125,0,94.57809342683942
39233892,2014-08-25,Ward 84,Parel Vallei,7129,-34.06956,18.86064,Guesthouse,Private room,2,1.5,1.0,1.0,Real Bed,1291,0.0,1,1125,0,94.57809342683942
39233893,2014-08-25,Ward 84,Parel Vallei,7129,-34.06791,18.86086,Guesthouse,Private room,2,1.5,1.0,1.0,Real Bed,1082,0.0,1,1125,0,94.57809342683942
39235315,2019-10-09,Ward 23,Cape Town,7441,-33.78918,18.49091,House,Entire home/apt,4,2.0,2.0,3.0,Real Bed,2008,,7,21,1,100.0
39235342,2019-02-20,Ward 58,Cape Town,7708,-33.97909,18.48571,House,Entire home/apt,5,2.0,3.0,4.0,Real Bed,898,350.0,7,28,0,94.57809342683942
39235445,2015-05-21,Ward 64,Cape Town,7945,-34.09332,18.46125,Apartment,Entire home/apt,4,1.0,2.0,3.0,Real Bed,995,300.0,2,1125,3,100.0
39236926,2018-01-15,Ward 115,Cape Town,8051,-33.91281,18.41227,House,Entire home/apt,6,2.5,3.0,3.0,Real Bed,3504,500.0,2,1125,7,83.0
39237549,2018-10-04,Ward 8,Cape Town,7580,-33.9188,18.67167,Bed and breakfast,Private room,16,3.0,3.0,5.0,Real Bed,1498,,1,1125,0,94.57809342683942
39237881,2016-03-12,Ward 23,Cape Town,7441,-33.79571,18.45932,Apartment,Entire home/apt,4,2.0,2.0,3.0,Real Bed,3001,450.0,3,1125,14,100.0
39239364,2019-10-09,Ward 77,Cape Town,8001,-33.93945,18.42706,Villa,Entire home/apt,4,2.0,2.0,2.0,Real Bed,1692,600.0,2,1125,6,93.0
39240053,2017-01-10,Ward 64,Cape Town,7974,-34.14263,18.42859,House,Entire home/apt,6,4.0,3.0,5.0,Real Bed,1797,800.0,10,20,0,94.57809342683942
39240259,2015-03-16,Ward 115,Cape Town,7915,-33.9272,18.4457,Apartment,Entire home/apt,2,1.0,0.0,1.0,Real Bed,1204,100.0,1,1125,16,91.0
39240327,2018-08-15,Ward 109,Cape Town,7110,-34.0846,18.81129,Apartment,Entire home/apt,6,2.0,3.0,5.0,Real Bed,2194,400.0,2,1125,1,100.0
39240367,2019-10-09,Ward 104,Cape Town,,-33.75624,18.52607,House,Entire home/apt,6,3.0,3.0,4.0,Real Bed,2507,250.0,1,28,5,100.0
39242144,2019-10-09,Ward 74,Cape Town,7806,-34.04357,18.36165,Apartment,Entire home/apt,2,1.0,1.0,2.0,Real Bed,1497,0.0,7,26,0,94.57809342683942
39243198,2018-05-27,Ward 100,Cape Town,,-34.15344,18.88626,Apartment,Entire home/apt,4,1.0,2.0,2.0,Real Bed,993,,5,10,0,94.57809342683942
39244551,2019-04-12,Ward 115,Cape Town,8000,-33.9288,18.42059,Apartment,Entire home/apt,2,2.0,1.0,1.0,Real Bed,793,,4,20,2,100.0
39244707,2019-10-08,Ward 115,Cape Town,8005,-33.90876,18.39463,Apartment,Entire home/apt,4,1.0,1.0,2.0,Real Bed,1117,350.0,2,1125,16,86.0
39247680,2013-03-06,Ward 100,Cape Town,7140,-34.1515,18.85817,Apartment,Entire home/apt,4,1.5,2.0,2.0,Real Bed,993,,3,30,2,100.0
39249039,2018-11-01,Ward 77,Cape Town,8001,-33.94275,18.4229,Apartment,Entire home/apt,4,1.0,2.0,3.0,Real Bed,993,250.0,2,1125,22,96.0
39249314,2018-08-25,Ward 112,Cape Town,7550,-33.81365,18.63602,House,Entire home/apt,10,6.0,5.0,5.0,Real Bed,593,0.0,3,1125,9,85.0
39250214,2019-10-06,Ward 14,Cape Town,7579,-33.92548,18.70486,House,Entire home/apt,6,3.0,3.0,4.0,Real Bed,2003,300.0,3,1125,2,100.0
39250952,2019-10-08,Ward 55,Cape Town,7441,-33.88971,18.51135,Condominium,Entire home/apt,2,1.0,1.0,1.0,Real Bed,1254,0.0,2,30,0,94.57809342683942
39253663,2017-09-10,Ward 107,Cape Town,7441,-33.80605,18.51344,House,Private room,10,3.5,5.0,5.0,Real Bed,993,0.0,1,1,1,60.0
39262330,2016-09-05,Ward 54,Cape Town,8005,-33.93734,18.3789,Condominium,Entire home/apt,4,1.5,2.0,2.0,Real Bed,3804,0.0,1,1125,2,100.0
39262868,2017-05-30,Ward 64,Cape Town,7950,-34.10536,18.46475,Cottage,Entire home/apt,4,1.0,2.0,3.0,Real Bed,907,300.0,2,40,5,100.0
39263918,2016-09-05,Ward 54,Cape Town,8005,-33.9371,18.37857,Condominium,Entire home/apt,5,2.0,2.0,2.0,Real Bed,3804,0.0,1,1125,5,100.0
39264073,2019-10-10,Ward 59,Cape Town,7708,-33.99419,18.46939,Apartment,Entire home/apt,4,2.0,2.0,2.0,Real Bed,1004,600.0,3,1125,3,80.0
39264772,2016-09-05,Ward 54,Cape Town,8005,-33.93851,18.37993,Villa,Entire home/apt,12,4.5,6.0,6.0,Real Bed,44999,0.0,2,1125,0,94.57809342683942
39265752,2016-02-16,Ward 23,Cape Town,,-33.79097,18.47738,House,Entire home/apt,6,2.0,3.0,3.0,Real Bed,2194,350.0,2,1125,2,100.0
39267445,2018-09-20,Ward 23,Cape Town,,-33.78815,18.47796,House,Private room,2,1.0,1.0,1.0,Real Bed,453,0.0,1,1125,16,99.0
39267467,2019-10-07,Ward 15,Cape Town,,-34.049,18.8193,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,453,0.0,1,1125,11,95.0
39270579,2019-06-25,Ward 115,Cape Town,7925,-33.92972,18.42161,Serviced apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,1251,0.0,1,1125,0,94.57809342683942
39271886,2016-11-23,Ward 4,Cape Town,7441,-33.8556,18.50875,Apartment,Entire home/apt,3,1.0,1.0,1.0,Real Bed,592,280.0,2,8,2,90.0
39272190,2019-08-22,Ward 77,Cape Town,8001,-33.93526,18.42947,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,1309,0.0,1,1125,0,94.57809342683942
39273258,2018-05-18,Ward 54,Cape Town,8005,-33.95695,18.37694,House,Entire home/apt,8,4.0,4.0,6.0,Real Bed,5568,800.0,2,1125,16,100.0
39274684,2014-01-15,Ward 54,Cape Town,8005,-33.96708,18.37508,House,Entire home/apt,7,2.5,4.0,5.0,Real Bed,3996,400.0,5,1125,3,100.0
39282960,2019-04-11,Ward 23,Cape Town,7441,-33.73832,18.45196,House,Entire home/apt,4,1.0,2.0,2.0,Real Bed,1004,,15,35,0,94.57809342683942
39284152,2019-08-23,Ward 54,Cape Town,8005,-33.91018,18.39511,Apartment,Entire home/apt,4,1.0,2.0,3.0,Real Bed,1092,300.0,5,1125,0,94.57809342683942
39285196,2012-12-03,Ward 71,Cape Town,7945,-34.06415,18.45284,House,Entire home/apt,8,4.0,4.0,4.0,Real Bed,3505,0.0,5,1125,0,94.57809342683942
39285247,2016-07-24,Ward 54,Cape Town,8040,-33.94886,18.38257,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,2198,,2,1125,8,100.0
39286700,2018-11-15,Ward 62,Cape Town,7806,-33.99954,18.43849,House,Entire home/apt,5,2.5,2.0,4.0,Real Bed,3505,,3,1125,0,94.57809342683942
39287849,2018-12-08,Ward 115,Cape Town,8000,-33.92687,18.41444,Apartment,Entire home/apt,4,1.0,2.0,2.0,Real Bed,793,250.0,3,1125,3,100.0
39288711,2019-08-02,Ward 21,Cape Town,7530,-33.8778,18.64384,Guest suite,Private room,2,1.0,1.0,2.0,Real Bed,508,,1,31,6,97.0
39289760,2019-10-10,Ward 53,Cape Town,7405,-33.9396,18.51209,House,Private room,3,1.5,3.0,3.0,Real Bed,279,,15,365,1,94.57809342683942
39290028,2019-10-07,Ward 115,Cape Town,7915,-33.93135,18.44884,Cottage,Private room,2,1.0,1.0,1.0,Real Bed,424,,1,1125,12,100.0
39290348,2019-08-29,Ward 70,Bellville,7530,-33.87466,18.62211,Guesthouse,Private room,2,1.5,1.0,1.0,Real Bed,1097,0.0,1,1125,0,94.57809342683942
39290349,2019-08-29,Ward 70,Bellville,7530,-33.87449,18.62363,Guesthouse,Private room,2,1.5,1.0,1.0,Real Bed,1305,0.0,1,1125,0,94.57809342683942
39290352,2019-08-29,Ward 70,Bellville,7530,-33.8727,18.62212,Guesthouse,Private room,2,1.5,1.0,1.0,Real Bed,1097,0.0,1,1125,0,94.57809342683942
39290406,2019-08-29,Ward 70,Bellville,7530,-33.87313,18.62169,Guesthouse,Private room,2,1.5,1.0,2.0,Real Bed,1305,0.0,1,1125,0,94.57809342683942
39290510,2019-08-29,Ward 70,Bellville,7530,-33.87492,18.6239,Guesthouse,Private room,2,1.5,1.0,1.0,Real Bed,1202,0.0,1,1125,0,94.57809342683942
39290835,2018-08-10,Ward 84,Cape Town,7130,-34.06697,18.86456,House,Private room,2,1.0,1.0,2.0,Real Bed,471,,2,5,4,95.0
39291296,2014-11-21,Ward 69,Cape Town,7975,-34.11962,18.37525,Villa,Entire home/apt,6,3.0,3.0,5.0,Real Bed,5225,2612.0,3,70,1,100.0
39291943,2019-10-11,Ward 54,Cape Town,8060,-33.91593,18.39413,Apartment,Entire home/apt,4,2.5,2.0,2.0,Real Bed,1692,150.0,2,30,7,100.0
39292112,2014-06-22,Ward 61,Cape Town,7950,-34.20937,18.45954,Villa,Entire home/apt,6,2.5,3.0,4.0,Real Bed,2891,899.0,3,1125,1,100.0
39292555,2019-10-11,Ward 77,Cape Town,8001,-33.93176,18.42773,Apartment,Entire home/apt,6,2.0,3.0,0.0,Real Bed,1497,0.0,1,1125,3,80.0
39293623,2019-10-11,Ward 83,Cape Town,7139,-34.11231,18.82288,Boutique hotel,Private room,16,50.0,50.0,50.0,Real Bed,2003,,1,1125,0,94.57809342683942
39294048,2016-05-01,Ward 115,Cape Town,8051,-33.90925,18.40619,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,1082,600.0,3,25,4,93.0
39296867,2019-10-11,Ward 16,Cape Town,,-34.02493,18.73702,House,Private room,2,1.0,1.0,1.0,Real Bed,505,0.0,1,31,0,94.57809342683942
39296889,2017-03-28,Ward 54,Cape Town,8040,-33.9405,18.37695,Villa,Entire home/apt,10,5.0,5.0,5.0,Real Bed,154992,,5,365,0,94.57809342683942
39296991,2019-10-11,Ward 64,Cape Town,7974,-34.13699,18.41397,Guesthouse,Entire home/apt,4,1.0,2.0,2.0,Real Bed,1498,200.0,2,30,0,94.57809342683942
39297180,2017-12-07,Ward 55,Cape Town,7441,-33.8922,18.51489,Apartment,Entire home/apt,4,2.0,2.0,2.0,Real Bed,1202,350.0,2,1125,2,50.0
39304638,2014-06-27,Ward 115,Cape Town,8001,-33.91557,18.41894,Apartment,Entire home/apt,2,1.0,1.0,2.0,Real Bed,1322,881.0,2,1125,1,100.0
39304761,2015-03-20,Ward 69,Cape Town,7975,-34.13389,18.39205,Townhouse,Entire home/apt,2,1.0,1.0,1.0,Real Bed,1202,250.0,2,1125,0,94.57809342683942
39306985,2016-09-06,Ward 23,Cape Town,7441,-33.72897,18.44524,Apartment,Entire home/apt,4,1.5,2.0,3.0,Real Bed,993,300.0,2,7,2,70.0
39309486,2013-10-27,Ward 115,Cape Town,8000,-33.92288,18.42192,Serviced apartment,Entire home/apt,5,2.5,2.0,2.0,Real Bed,1903,,2,60,4,95.0
39311351,2013-11-30,Ward 62,Cape Town,7800,-34.00809,18.46516,House,Entire home/apt,5,2.5,3.0,5.0,Real Bed,3804,600.0,2,1125,1,100.0
39314040,2019-10-12,Ward 69,Cape Town,7979,-34.10313,18.39576,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,557,,2,30,1,100.0
39314104,2015-05-24,Ward 74,Cape Town,7806,-34.00787,18.38143,House,Entire home/apt,10,3.5,3.0,7.0,Real Bed,2495,500.0,2,1125,0,94.57809342683942
39315461,2019-10-12,Ward 61,Cape Town,7975,-34.15209,18.42459,Bed and breakfast,Private room,2,1.0,1.0,1.0,Real Bed,855,250.0,2,1125,0,94.57809342683942
39316922,2019-07-30,Ward 102,Cape Town,7560,-33.8567,18.69297,Apartment,Entire home/apt,3,1.0,2.0,2.0,Real Bed,749,150.0,1,1125,6,77.0
39323819,2017-10-23,Ward 43,Cape Town,7750,-34.02541,18.55086,Apartment,Entire home/apt,4,1.0,2.0,2.0,Real Bed,714,,2,30,0,94.57809342683942
39326030,2011-07-28,Ward 15,Cape Town,7135,-34.04518,18.83015,House,Entire home/apt,10,3.0,5.0,5.0,Real Bed,3593,1000.0,7,25,1,100.0
39326454,2013-04-22,Ward 74,Cape Town,7806,-34.00965,18.34857,Villa,Entire home/apt,10,5.5,6.0,6.0,Real Bed,9352,0.0,7,1125,1,100.0
39327087,2018-07-08,Ward 115,Cape Town,8005,-33.9036,18.39998,Apartment,Entire home/apt,4,2.0,2.0,3.0,Real Bed,1169,,3,1125,6,93.0
39327559,2014-03-07,Ward 55,Cape Town,7441,-33.88858,18.5071,Apartment,Private room,4,1.0,2.0,2.0,Real Bed,923,700.0,3,12,3,100.0
39328759,2019-07-09,Ward 84,Cape Town,7130,-34.08828,18.84826,House,Private room,3,1.0,1.0,2.0,Real Bed,505,,2,2,0,94.57809342683942
39329587,2017-09-06,Ward 23,Cape Town,7441,-33.80153,18.46234,Apartment,Entire home/apt,6,2.0,2.0,8.0,Real Bed,3505,,3,1125,1,100.0
39330629,2015-10-10,Ward 23,Cape Town,7441,-33.79695,18.4591,Guest suite,Entire home/apt,2,1.0,1.0,1.0,Real Bed,576,478.0,2,1125,5,100.0
39330657,2015-08-22,Ward 61,Cape Town,,-34.201,18.37497,Apartment,Entire home/apt,2,1.0,0.0,1.0,Real Bed,749,,2,1125,10,100.0
39331480,2016-07-26,Ward 69,Cape Town,7979,-34.10329,18.38666,Guest suite,Entire home/apt,2,1.0,1.0,1.0,Real Bed,592,200.0,1,1125,3,100.0
39332887,2015-08-31,Ward 107,Cape Town,7441,-33.79303,18.48918,House,Entire home/apt,4,1.5,2.0,2.0,Real Bed,1208,,8,1125,0,94.57809342683942
39333301,2019-10-13,Ward 69,Cape Town,7975,-34.12143,18.3737,House,Entire home/apt,6,2.5,3.0,3.0,Real Bed,3507,,5,21,0,94.57809342683942
39333718,2015-03-18,Ward 74,Cape Town,7806,-34.01729,18.38307,Guest suite,Private room,2,1.0,0.0,1.0,Real Bed,488,300.0,3,30,0,94.57809342683942
39334634,2017-10-18,Ward 115,Cape Town,8000,-33.92551,18.4152,Apartment,Entire home/apt,4,1.0,2.0,3.0,Real Bed,2008,350.0,14,1125,6,100.0
39335291,2013-04-13,Ward 115,Cape Town,8000,-33.92009,18.42485,Apartment,Entire home/apt,2,1.0,1.0,0.0,Real Bed,1004,250.0,2,1125,4,90.0
39335933,2019-04-17,Ward 64,Cape Town,7975,-34.12582,18.44943,House,Entire home/apt,7,2.0,3.0,4.0,Real Bed,1724,650.0,2,1125,8,95.0
39338422,2015-01-28,Ward 23,Cape Town,7441,-33.73967,18.45231,House,Entire home/apt,7,3.5,4.0,4.0,Real Bed,2508,,7,1125,2,100.0
39346444,2014-11-03,Ward 77,Cape Town,8001,-33.92839,18.40447,Townhouse,Entire home/apt,7,3.5,4.0,5.0,Real Bed,3996,800.0,4,180,1,100.0
39346537,2016-09-05,Ward 54,Cape Town,8005,-33.93638,18.3788,Condominium,Entire home/apt,2,1.0,1.0,1.0,Real Bed,2792,0.0,1,1125,4,100.0
39346886,2019-08-02,Ward 107,Cape Town,7441,-33.82044,18.4773,Apartment,Entire home/apt,6,2.0,3.0,4.0,Real Bed,1972,550.0,20,1125,11,100.0
39347376,2017-05-24,Ward 64,Cape Town,7974,-34.14542,18.43601,Dome house,Entire home/apt,2,0.5,1.0,2.0,Real Bed,401,80.0,2,1125,2,100.0
39347915,2019-06-30,Ward 23,Cape Town,7441,-33.80818,18.46957,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,698,290.0,2,1125,4,100.0
39349126,2016-05-05,Ward 23,Cape Town,7441,-33.79663,18.46297,Apartment,Entire home/apt,2,1.0,0.0,1.0,Real Bed,575,200.0,5,99,14,100.0
39349412,2019-10-14,Ward 61,Cape Town,7995,-34.19214,18.42727,House,Entire home/apt,4,3.0,2.0,2.0,Real Bed,793,,4,10,0,94.57809342683942
39349525,2019-10-13,Ward 23,Cape Town,7441,-33.78714,18.45923,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,898,150.0,3,30,10,100.0
39349645,2019-10-14,Ward 115,Cape Town,8000,-33.92111,18.42482,Apartment,Entire home/apt,4,1.5,0.0,3.0,Real Bed,793,,2,32,0,94.57809342683942
39349800,2019-07-30,Ward 69,Cape Town,7979,-34.10457,18.39446,Guest suite,Entire home/apt,2,1.0,1.0,2.0,Real Bed,453,80.0,2,10,2,100.0
39349960,2014-06-03,Ward 58,Cape Town,7700,-33.97365,18.4893,Guest suite,Entire home/apt,2,1.0,0.0,1.0,Real Bed,592,,2,1125,5,100.0
39351337,2016-12-29,Ward 3,Cape Town,7530,-33.8903,18.63493,House,Private room,2,1.0,1.0,1.0,Real Bed,488,,1,1125,0,94.57809342683942
39353637,2015-09-15,Ward 74,Cape Town,7806,-34.00855,18.34694,House,Entire home/apt,10,5.5,4.0,5.0,Real Bed,11030,950.0,5,40,1,100.0
39353954,2017-06-11,Ward 23,Cape Town,7441,-33.80174,18.4607,Apartment,Entire home/apt,5,1.5,2.0,1.0,Real Bed,644,350.0,2,50,3,87.0
39354946,2019-10-14,Ward 71,Cape Town,7966,-34.06297,18.43962,House,Entire home/apt,8,3.0,4.0,4.0,Real Bed,4006,,10,21,0,94.57809342683942
39355313,2017-06-11,Ward 23,Cape Town,7441,-33.80148,18.46073,Apartment,Entire home/apt,4,1.0,2.0,3.0,Real Bed,592,350.0,2,50,2,60.0
39356222,2018-05-24,Ward 77,Cape Town,8001,-33.94281,18.40583,Guesthouse,Private room,3,1.0,2.0,2.0,Real Bed,1794,0.0,3,30,0,94.57809342683942
39356535,2017-10-21,Ward 53,Cape Town,7460,-33.92221,18.53955,Apartment,Private room,1,1.5,1.0,1.0,Real Bed,157,,2,1125,0,94.57809342683942
39359341,2016-06-30,Ward 23,Cape Town,7441,-33.81902,18.47547,Apartment,Entire home/apt,4,1.0,2.0,2.0,Real Bed,803,0.0,2,1125,6,97.0
39361018,2017-03-04,Ward 70,Bellville,7530,-33.87664,18.60312,Bed and breakfast,Private room,2,1.5,1.0,1.0,Real Bed,356,,1,1125,6,100.0
39361167,2017-03-04,Ward 70,Cape Town,7530,-33.87818,18.60452,Bed and breakfast,Private room,2,1.5,1.0,2.0,Real Bed,348,,1,1125,3,80.0
39361533,2015-01-22,Ward 115,Cape Town,8051,-33.91282,18.4093,House,Entire home/apt,6,3.0,3.0,3.0,Real Bed,7007,1200.0,3,1125,7,77.0
39361865,2019-10-14,Ward 115,Cape Town,8001,-33.93376,18.4173,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,2995,550.0,2,1125,3,100.0
39362213,2017-12-20,Ward 105,Durbanville,7550,-33.81578,18.67805,House,Private room,2,1.5,1.0,1.0,Real Bed,508,,1,10,5,84.0
39363494,2019-10-14,Ward 54,Cape Town,8060,-33.91213,18.39277,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,1202,200.0,2,1125,2,80.0
39363699,2015-06-27,Ward 58,Southern Suburbs,7708,-33.9827,18.47153,Cottage,Private room,2,1.0,0.0,1.0,Real Bed,352,150.0,2,1125,2,90.0
39363809,2019-09-26,Ward 115,Cape Town,8001,-33.91066,18.41438,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,687,550.0,2,1125,20,99.0
39369901,2019-08-05,Ward 4,Milnerton,7441,-33.86782,18.50035,House,Private room,2,1.0,1.0,1.0,Real Bed,749,850.0,1,1125,1,100.0
39371484,2019-08-05,Ward 4,Milnerton,7441,-33.86838,18.49956,House,Private room,2,1.0,1.0,2.0,Real Bed,749,850.0,1,50,0,94.57809342683942
39372124,2019-08-05,Ward 4,Milnerton,7441,-33.86662,18.50026,House,Private room,2,1.0,1.0,1.0,Real Bed,749,700.0,1,50,0,94.57809342683942
39373198,2019-10-15,Ward 108,Cape Town,7580,-33.97237,18.67694,Townhouse,Entire home/apt,4,1.0,2.0,2.0,Real Bed,784,,1,14,0,94.57809342683942
39373239,2018-10-04,Ward 8,Cape Town,7580,-33.91886,18.67168,House,Private room,4,1.0,0.0,3.0,Real Bed,522,250.0,1,1125,0,94.57809342683942
39373605,2017-10-18,Ward 115,Cape Town,8051,-33.90858,18.40839,Hostel,Shared room,8,1.0,1.0,8.0,Real Bed,405,,1,365,2,60.0
39374054,2016-07-21,Ward 57,Cape Town,7925,-33.93805,18.46886,Apartment,Entire home/apt,5,2.0,2.0,2.0,Real Bed,698,350.0,6,1125,3,93.0
39374561,2013-12-13,Ward 115,Cape Town,8001,-33.91842,18.4253,Aparthotel,Entire home/apt,2,1.0,0.0,1.0,Real Bed,863,350.0,7,720,18,96.0
39374947,2013-10-29,Ward 54,Cape Town,8060,-33.92217,18.3806,Apartment,Entire home/apt,6,2.0,2.0,4.0,Real Bed,5002,0.0,7,21,0,94.57809342683942
39375541,2018-10-04,Ward 8,Cape Town,7580,-33.92009,18.67181,House,Private room,2,1.0,1.0,1.0,Real Bed,313,250.0,1,1125,0,94.57809342683942
39375835,2016-01-14,Ward 54,Cape Town,8060,-33.92261,18.38106,Apartment,Entire home/apt,4,2.0,2.0,2.0,Real Bed,1674,450.0,20,1125,4,75.0
39375862,2015-05-18,Ward 54,Cape Town,8005,-33.92342,18.37725,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,8493,0.0,5,1125,0,94.57809342683942
39376420,2015-07-02,Ward 15,Cape Town,7135,-34.05289,18.83131,House,Entire home/apt,8,4.5,4.0,5.0,Real Bed,4755,650.0,7,13,1,100.0
39377026,2017-07-11,Ward 59,Cape Town,7708,-33.98331,18.45573,House,Entire home/apt,5,2.0,3.0,4.0,Real Bed,2094,400.0,6,1125,0,94.57809342683942
39377107,2018-01-15,Ward 71,Cape Town,7806,-34.03923,18.4292,House,Entire home/apt,5,2.5,3.0,3.0,Real Bed,5408,500.0,2,1125,1,94.57809342683942
39377122,2017-10-12,Ward 57,Cape Town,7925,-33.94013,18.46742,Apartment,Entire home/apt,3,1.0,1.0,1.0,Real Bed,951,350.0,3,100,0,94.57809342683942
39377147,2019-05-13,Ward 115,Cape Town,8000,-33.9232,18.4225,Apartment,Entire home/apt,4,1.0,1.0,2.0,Real Bed,1533,350.0,2,1125,14,90.0
39377372,2014-06-20,Ward 85,Gordons Bay ,7140,-34.12506,18.83454,Guesthouse,Private room,4,2.0,2.0,3.0,Real Bed,1654,0.0,1,1125,1,80.0
39377490,2014-06-20,Ward 100,Gordons Bay ,7140,-34.15601,18.86965,Apartment,Private room,2,1.5,1.0,1.0,Real Bed,853,0.0,1,1125,0,94.57809342683942
39377805,2017-04-13,Ward 74,Cape Town,7806,-34.01257,18.33825,Villa,Entire home/apt,10,5.5,5.0,6.0,Real Bed,11007,0.0,2,1125,0,94.57809342683942
39378645,2019-10-15,Ward 62,Cape Town,7806,-34.01474,18.43713,Villa,Entire home/apt,6,4.5,3.0,3.0,Real Bed,11477,,6,30,0,94.57809342683942
39378882,2014-07-01,Ward 54,Cape Town,8060,-33.92443,18.37763,Apartment,Entire home/apt,6,3.0,3.0,3.0,Real Bed,2502,1500.0,2,40,9,96.0
39380654,2017-02-15,Ward 84,Cape Town,7130,-34.06606,18.85807,Guest suite,Private room,2,1.0,1.0,1.0,Real Bed,3245,,1,1125,0,94.57809342683942
39380788,2019-10-15,Ward 77,Cape Town,8001,-33.94406,18.42296,Apartment,Entire home/apt,2,1.0,0.0,1.0,Real Bed,644,455.0,2,1125,14,87.0
39381581,2017-01-05,Ward 70,Cape Town,7530,-33.86976,18.61333,Guest suite,Entire home/apt,3,1.0,1.0,2.0,Real Bed,592,,1,1125,1,80.0
39381828,2014-07-29,Ward 115,Cape Town,8051,-33.91232,18.41136,Apartment,Entire home/apt,5,2.0,3.0,3.0,Real Bed,159,550.0,2,1125,9,84.0
39381885,2019-10-15,Ward 1,Cape Town,7500,-33.88103,18.58478,House,Private room,2,1.0,1.0,1.0,Real Bed,993,0.0,2,30,0,94.57809342683942
39381979,2013-07-19,Ward 54,Cape Town,8060,-33.92347,18.38298,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,1198,250.0,2,15,10,100.0
39382169,2017-02-15,Ward 15,Cape Town,7130,-34.05746,18.85906,Guest suite,Private room,2,1.0,1.0,1.0,Real Bed,3245,,1,1125,0,94.57809342683942
39382493,2017-02-15,Ward 15,Cape Town,7130,-34.05585,18.86117,Guest suite,Private room,2,1.0,1.0,1.0,Real Bed,3647,,1,1125,0,94.57809342683942
39382691,2017-01-19,Ward 115,Cape Town,8000,-33.91371,18.41734,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,1956,0.0,1,1125,11,96.0
39382695,2017-01-19,Ward 115,Cape Town,8000,-33.91306,18.41868,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,1339,0.0,1,1125,2,90.0
39382696,2017-01-19,Ward 115,Cape Town,8000,-33.91397,18.41952,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,1446,0.0,1,1125,8,95.0
39382704,2017-02-15,Ward 15,Cape Town,7130,-34.05573,18.86096,Guest suite,Private room,2,1.0,1.0,1.0,Real Bed,3647,,1,1125,0,94.57809342683942
39382855,2017-02-15,Ward 15,Cape Town,7130,-34.05686,18.86108,Guest suite,Private room,2,1.0,1.0,1.0,Real Bed,4659,,1,1125,0,94.57809342683942
39382860,2017-01-19,Ward 115,Cape Town,8000,-33.91391,18.41925,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,1956,0.0,1,1125,2,90.0
39383191,2017-02-15,Ward 15,Cape Town,7130,-34.05669,18.86088,Guest suite,Private room,2,1.0,1.0,1.0,Real Bed,4659,,1,1125,0,94.57809342683942
